,natureza_acidente,bairro,tipo,condicao_via,dia_da_semana,mes,ano,hora_bruta
14042,1,23,12,0,1,3,2019,8
14043,1,13,12,0,1,3,2019,8
14044,0,13,12,0,1,3,2019,8
14045,1,31,1,4,1,3,2019,9
14046,1,78,0,4,1,3,2019,9
14047,0,45,11,4,1,3,2019,9
14048,1,12,12,4,1,3,2019,9
14049,0,81,12,4,1,3,2019,10
14050,1,49,12,4,1,3,2019,11
14051,1,69,12,4,1,3,2019,11
14052,1,58,0,4,1,3,2019,11
14053,1,12,9,1,1,3,2019,12
14054,1,53,9,1,1,3,2019,12
14055,1,12,9,1,1,3,2019,13
14056,1,89,0,0,1,3,2019,13
14057,1,19,0,0,1,3,2019,13
14058,1,20,1,4,1,3,2019,13
14059,1,69,0,0,1,3,2019,13
14060,1,78,12,0,1,3,2019,14
14061,1,51,0,0,1,3,2019,14
14062,0,55,9,1,1,3,2019,14
14063,0,12,2,1,1,3,2019,14
14064,1,83,12,4,1,3,2019,15
14065,0,50,1,0,1,3,2019,15
14066,1,31,0,0,1,3,2019,15
14067,1,25,0,4,1,3,2019,16
14068,1,69,0,4,1,3,2019,17
14069,1,58,9,1,1,3,2019,17
14070,1,69,0,4,1,3,2019,17
14071,0,78,3,4,1,3,2019,17
14072,1,50,0,4,1,3,2019,17
14073,1,39,9,1,1,3,2019,18
14074,1,8,1,4,1,3,2019,19
14075,1,27,9,1,1,3,2019,21
14076,1,20,12,4,1,3,2019,21
14077,1,69,0,4,1,3,2019,22
14078,1,39,12,0,2,3,2019,4
14079,1,81,0,4,2,3,2019,7
14080,0,12,0,4,2,3,2019,7
14081,1,15,12,0,2,3,2019,7
14082,1,7,12,4,2,3,2019,8
14083,0,22,3,4,2,3,2019,8
14084,0,22,10,4,2,3,2019,9
14085,1,37,12,4,2,3,2019,9
14086,1,49,9,1,2,3,2019,9
14087,1,12,12,0,2,3,2019,11
14088,0,12,9,1,2,3,2019,11
14089,1,12,1,4,2,3,2019,11
14090,0,24,0,4,2,3,2019,11
14091,1,30,12,4,2,3,2019,12
14092,1,12,12,4,2,3,2019,12
14093,1,67,12,4,2,3,2019,12
14094,1,69,12,4,2,3,2019,13
14095,1,39,12,4,2,3,2019,14
14096,1,11,12,4,2,3,2019,14
14097,1,78,1,0,2,3,2019,14
14098,1,9,12,4,2,3,2019,15
14099,1,58,12,4,2,3,2019,15
14100,1,45,8,4,2,3,2019,15
14101,1,90,9,1,2,3,2019,15
14102,1,19,0,4,2,3,2019,15
14103,1,92,0,4,2,3,2019,16
14104,1,49,0,4,2,3,2019,16
14105,1,92,12,4,2,3,2019,16
14106,1,31,0,4,2,3,2019,16
14107,1,65,0,4,2,3,2019,17
14108,1,83,12,4,2,3,2019,18
14109,0,92,9,1,2,3,2019,18
14110,1,46,0,0,2,3,2019,18
14111,1,39,0,0,2,3,2019,19
14112,1,49,0,0,2,3,2019,19
14113,1,78,0,0,2,3,2019,21
14114,1,73,0,0,2,3,2019,22
14115,1,50,1,0,3,3,2019,1
14116,1,13,9,1,3,3,2019,6
14117,1,64,9,1,3,3,2019,7
14118,1,65,0,4,3,3,2019,7
14119,1,58,0,4,3,3,2019,7
14120,1,74,7,4,3,3,2019,8
14121,1,31,12,4,3,3,2019,8
14122,1,12,0,1,3,3,2019,8
14123,1,31,0,4,3,3,2019,8
14124,1,17,1,4,3,3,2019,9
14125,1,50,9,1,3,3,2019,9
14126,1,50,0,4,3,3,2019,9
14127,1,58,0,4,3,3,2019,9
14128,1,23,8,4,3,3,2019,9
14129,1,16,9,1,3,3,2019,10
14130,0,79,0,4,3,3,2019,10
14131,1,42,0,4,3,3,2019,11
14132,0,31,10,4,3,3,2019,11
14133,1,13,1,4,3,3,2019,11
14134,1,78,12,4,3,3,2019,12
14135,1,12,0,4,3,3,2019,12
14136,1,35,12,4,3,3,2019,13
14137,1,85,0,4,3,3,2019,13
14138,1,1,0,4,3,3,2019,13
14139,0,83,10,4,3,3,2019,14
14140,0,34,1,4,3,3,2019,14
14141,1,39,12,4,3,3,2019,15
14142,1,13,1,4,3,3,2019,16
14143,1,13,9,1,3,3,2019,16
14144,1,34,0,4,3,3,2019,16
14145,1,69,12,4,3,3,2019,16
14146,1,50,12,1,3,3,2019,16
14147,0,90,12,4,3,3,2019,17
14148,1,7,12,4,3,3,2019,17
14149,0,34,3,4,3,3,2019,17
14150,1,34,9,1,3,3,2019,17
14151,1,27,1,4,3,3,2019,18
14152,0,1,11,4,3,3,2019,18
14153,0,81,4,4,3,3,2019,19
14154,1,85,9,1,3,3,2019,19
14155,1,12,12,4,3,3,2019,21
14156,1,50,9,1,3,3,2019,21
14157,0,19,8,4,3,3,2019,22
14158,0,78,3,0,4,3,2019,5
14159,1,7,0,4,4,3,2019,6
14160,0,7,12,4,4,3,2019,7
14161,1,26,9,1,4,3,2019,7
14162,1,39,12,4,4,3,2019,7
14163,1,7,9,1,4,3,2019,7
14164,1,90,0,0,4,3,2019,8
14165,0,81,3,4,4,3,2019,8
14166,1,42,0,4,4,3,2019,8
14167,0,73,12,4,4,3,2019,9
14168,1,1,0,4,4,3,2019,9
14169,1,49,12,4,4,3,2019,9
14170,0,46,0,4,4,3,2019,9
14171,1,12,0,4,4,3,2019,9
14172,1,69,9,1,4,3,2019,10
14173,1,49,12,4,4,3,2019,10
14174,1,49,12,4,4,3,2019,10
14175,1,49,0,4,4,3,2019,10
14176,0,38,3,4,4,3,2019,12
14177,1,24,9,1,4,3,2019,12
14178,0,49,1,4,4,3,2019,12
14179,1,78,12,4,4,3,2019,13
14180,0,58,0,4,4,3,2019,13
14181,1,45,9,1,4,3,2019,14
14182,1,23,0,4,4,3,2019,14
14183,1,12,9,1,4,3,2019,14
14184,1,25,0,4,4,3,2019,14
14185,0,8,0,4,4,3,2019,15
14186,0,78,3,4,4,3,2019,15
14187,1,37,9,1,4,3,2019,15
14188,1,6,12,4,4,3,2019,15
14189,1,45,9,1,4,3,2019,15
14190,1,13,0,4,4,3,2019,15
14191,1,50,12,4,4,3,2019,15
14192,0,23,3,4,4,3,2019,15
14193,1,42,1,4,4,3,2019,16
14194,0,37,10,4,4,3,2019,16
14195,1,12,12,4,4,3,2019,16
14196,1,78,12,4,4,3,2019,16
14197,1,42,9,1,4,3,2019,16
14198,1,22,12,4,4,3,2019,16
14199,1,58,9,1,4,3,2019,16
14200,1,12,0,4,4,3,2019,17
14201,0,28,3,4,4,3,2019,17
14202,1,12,0,4,4,3,2019,17
14203,1,90,1,4,4,3,2019,17
14204,1,19,12,4,4,3,2019,18
14205,1,23,9,1,4,3,2019,18
14206,1,40,0,0,4,3,2019,18
14207,1,12,9,1,4,3,2019,18
14208,1,10,0,0,4,3,2019,18
14209,1,73,8,0,4,3,2019,18
14210,1,42,9,1,4,3,2019,19
14211,0,50,1,0,4,3,2019,19
14212,1,50,0,0,4,3,2019,20
14213,1,25,9,1,4,3,2019,21
14214,1,39,9,1,5,3,2019,1
14215,1,24,9,1,5,3,2019,5
14216,1,49,12,4,5,3,2019,8
14217,0,12,12,4,5,3,2019,9
14218,0,12,0,4,5,3,2019,9
14219,1,81,0,4,5,3,2019,10
14220,1,8,1,4,5,3,2019,10
14221,1,31,9,1,5,3,2019,10
14222,1,67,0,4,5,3,2019,11
14223,0,9,0,4,5,3,2019,11
14224,1,67,8,4,5,3,2019,12
14225,0,67,15,4,5,3,2019,13
14226,1,9,1,4,5,3,2019,14
14227,0,23,9,1,5,3,2019,15
14228,0,69,3,4,5,3,2019,16
14229,1,78,9,1,5,3,2019,17
14230,1,12,9,1,5,3,2019,19
14231,1,69,1,0,5,3,2019,19
14232,1,54,1,0,5,3,2019,20
14233,1,0,0,0,5,3,2019,20
14234,1,51,8,0,6,3,2019,3
14235,1,13,0,4,6,3,2019,7
14236,1,45,0,0,6,3,2019,7
14237,1,49,12,0,6,3,2019,8
14238,0,81,15,0,6,3,2019,8
14239,1,23,12,0,6,3,2019,10
14240,0,50,3,0,6,3,2019,12
14241,1,5,8,4,6,3,2019,12
14242,1,7,9,1,6,3,2019,12
14243,1,7,9,1,6,3,2019,12
14244,1,50,9,1,6,3,2019,16
14245,0,82,9,1,6,3,2019,16
14246,1,34,12,4,6,3,2019,17
14247,1,43,9,1,6,3,2019,18
14248,1,67,8,4,6,3,2019,19
14249,1,12,1,0,0,4,2019,0
14250,1,50,0,4,0,4,2019,7
14251,1,90,12,4,0,4,2019,7
14252,1,78,0,4,0,4,2019,8
14253,1,15,9,1,0,4,2019,8
14254,1,51,0,4,0,4,2019,8
14255,0,69,1,4,0,4,2019,8
14256,1,23,0,4,0,4,2019,8
14257,1,13,0,4,0,4,2019,8
14258,1,49,0,4,0,4,2019,8
14259,1,83,0,4,0,4,2019,9
14260,1,34,0,0,0,4,2019,11
14261,1,69,0,0,0,4,2019,11
14262,1,40,0,0,0,4,2019,12
14263,1,79,0,0,0,4,2019,12
14264,1,9,0,0,0,4,2019,12
14265,1,31,1,1,0,4,2019,12
14266,1,42,12,0,0,4,2019,12
14267,1,49,0,0,0,4,2019,13
14268,0,47,9,1,0,4,2019,13
14269,0,50,10,4,0,4,2019,14
14270,1,49,0,0,0,4,2019,14
14271,1,42,12,4,0,4,2019,14
14272,1,42,12,0,0,4,2019,14
14273,1,69,0,4,0,4,2019,14
14274,1,31,12,4,0,4,2019,14
14275,1,78,0,0,0,4,2019,15
14276,1,79,0,4,0,4,2019,15
14277,1,50,0,4,0,4,2019,15
14278,1,49,12,4,0,4,2019,15
14279,1,34,12,4,0,4,2019,15
14280,0,50,1,4,0,4,2019,16
14281,1,25,9,1,0,4,2019,16
14282,1,49,9,1,0,4,2019,16
14283,1,1,0,4,0,4,2019,16
14284,1,27,9,1,0,4,2019,17
14285,1,90,9,1,0,4,2019,17
14286,1,8,0,4,0,4,2019,18
14287,1,31,0,4,0,4,2019,19
14288,1,85,12,4,0,4,2019,20
14289,1,85,12,4,0,4,2019,21
14290,1,13,0,4,1,4,2019,6
14291,1,7,12,4,1,4,2019,6
14292,1,12,1,4,1,4,2019,7
14293,1,23,0,4,1,4,2019,7
14294,1,73,0,4,1,4,2019,9
14295,0,34,0,4,1,4,2019,10
14296,1,34,12,4,1,4,2019,11
14297,1,12,9,1,1,4,2019,11
14298,1,79,0,4,1,4,2019,11
14299,1,23,9,1,1,4,2019,12
14300,0,12,3,1,1,4,2019,12
14301,1,75,12,4,1,4,2019,12
14302,1,7,9,1,1,4,2019,12
14303,1,42,0,4,1,4,2019,12
14304,1,78,1,4,1,4,2019,12
14305,0,79,3,4,1,4,2019,13
14306,1,12,0,4,1,4,2019,13
14307,1,13,1,4,1,4,2019,14
14308,1,58,12,4,1,4,2019,14
14309,1,49,1,4,1,4,2019,15
14310,1,89,0,4,1,4,2019,15
14311,1,74,0,4,1,4,2019,16
14312,1,47,12,4,1,4,2019,16
14313,1,23,12,4,1,4,2019,16
14314,0,25,0,4,1,4,2019,17
14315,0,19,12,4,1,4,2019,17
14316,0,79,1,4,1,4,2019,18
14317,1,12,0,4,1,4,2019,18
14318,1,85,12,4,1,4,2019,18
14319,1,21,9,1,1,4,2019,18
14320,1,31,1,4,1,4,2019,19
14321,0,24,10,4,1,4,2019,19
14322,1,12,12,4,1,4,2019,20
14323,1,51,0,4,1,4,2019,22
14324,1,90,0,4,1,4,2019,22
14325,1,1,9,1,2,4,2019,6
14326,0,13,1,4,2,4,2019,6
14327,1,12,12,4,2,4,2019,8
14328,1,34,1,4,2,4,2019,9
14329,1,47,9,1,2,4,2019,10
14330,1,31,12,4,2,4,2019,10
14331,0,49,7,4,2,4,2019,10
14332,1,34,0,4,2,4,2019,10
14333,1,9,9,1,2,4,2019,11
14334,1,78,1,4,2,4,2019,12
14335,1,78,0,4,2,4,2019,12
14336,1,12,12,4,2,4,2019,14
14337,1,12,12,4,2,4,2019,14
14338,1,51,0,1,2,4,2019,14
14339,1,58,0,4,2,4,2019,16
14340,1,38,9,1,2,4,2019,16
14341,1,74,0,4,2,4,2019,17
14342,1,70,1,4,2,4,2019,17
14343,1,49,9,1,2,4,2019,17
14344,1,90,9,1,2,4,2019,19
14345,0,37,1,4,2,4,2019,18
14346,1,49,0,4,2,4,2019,19
14347,1,49,0,0,2,4,2019,19
14348,1,49,0,4,2,4,2019,19
14349,1,13,12,4,2,4,2019,20
14350,1,75,1,4,2,4,2019,20
14351,1,49,0,4,2,4,2019,20
14352,1,31,12,0,2,4,2019,20
14353,1,49,0,0,2,4,2019,20
14354,1,12,12,4,2,4,2019,21
14355,1,13,1,0,3,4,2019,0
14356,1,73,12,4,3,4,2019,6
14357,0,14,0,4,3,4,2019,7
14358,1,23,12,4,3,4,2019,7
14359,1,27,11,4,3,4,2019,7
14360,1,58,0,4,3,4,2019,8
14361,1,38,0,4,3,4,2019,8
14362,1,85,9,1,3,4,2019,8
14363,1,12,0,4,3,4,2019,9
14364,1,20,0,4,3,4,2019,9
14365,1,85,9,1,3,4,2019,9
14366,0,49,1,4,3,4,2019,10
14367,1,12,9,1,3,4,2019,10
14368,1,69,11,4,3,4,2019,10
14369,1,34,12,4,3,4,2019,11
14370,1,13,0,4,3,4,2019,11
14371,1,85,9,1,3,4,2019,12
14372,1,34,9,1,3,4,2019,12
14373,1,12,12,4,3,4,2019,13
14374,1,14,9,1,3,4,2019,14
14375,1,34,12,4,3,4,2019,13
14376,1,85,12,4,3,4,2019,13
14377,1,7,9,1,3,4,2019,13
14378,1,12,0,4,3,4,2019,14
14379,1,12,9,1,3,4,2019,14
14380,1,13,12,4,3,4,2019,14
14381,1,1,12,4,3,4,2019,14
14382,1,48,0,4,3,4,2019,15
14383,1,23,0,4,3,4,2019,15
14384,1,58,1,4,3,4,2019,15
14385,1,50,1,4,3,4,2019,16
14386,1,12,9,1,3,4,2019,16
14387,1,49,9,1,3,4,2019,17
14388,0,90,1,4,3,4,2019,19
14389,1,55,9,1,3,4,2019,19
14390,1,25,9,1,3,4,2019,19
14391,0,92,10,4,3,4,2019,19
14392,1,90,12,4,3,4,2019,19
14393,1,7,8,4,4,4,2019,5
14394,1,45,1,4,4,4,2019,7
14395,1,78,0,4,4,4,2019,7
14396,1,25,0,4,4,4,2019,7
14397,1,31,10,4,4,4,2019,8
14398,1,12,0,4,4,4,2019,8
14399,1,49,12,4,4,4,2019,8
14400,1,40,9,1,4,4,2019,8
14401,1,49,0,4,4,4,2019,9
14402,0,12,1,4,4,4,2019,9
14403,0,69,0,4,4,4,2019,9
14404,1,24,1,4,4,4,2019,9
14405,1,31,0,4,4,4,2019,10
14406,0,46,1,4,4,4,2019,11
14407,1,13,1,4,4,4,2019,11
14408,1,49,12,4,4,4,2019,11
14409,1,51,0,4,4,4,2019,11
14410,1,50,12,4,4,4,2019,11
14411,1,47,9,1,4,4,2019,12
14412,1,83,9,1,4,4,2019,12
14413,1,51,1,4,4,4,2019,12
14414,1,12,0,4,4,4,2019,12
14415,1,49,12,4,4,4,2019,12
14416,1,51,8,4,4,4,2019,12
14417,1,66,0,4,4,4,2019,13
14418,1,12,9,1,4,4,2019,
14419,1,23,1,4,4,4,2019,13
14420,1,8,12,4,4,4,2019,14
14421,1,67,9,1,4,4,2019,14
14422,1,1,0,4,4,4,2019,15
14423,1,49,0,4,4,4,2019,16
14424,1,12,0,4,4,4,2019,16
14425,1,73,1,4,4,4,2019,16
14426,1,52,0,4,4,4,2019,18
14427,1,35,0,4,4,4,2019,19
14428,1,1,0,4,4,4,2019,19
14429,1,13,0,4,4,4,2019,19
14430,0,47,1,4,4,4,2019,20
14431,1,12,0,4,4,4,2019,20
14432,1,37,1,4,4,4,2019,20
14433,1,19,9,1,4,4,2019,22
14434,1,55,1,4,4,4,2019,23
14435,1,72,8,4,4,4,2019,23
14436,1,12,12,0,5,4,2019,1
14437,1,1,1,4,5,4,2019,3
14438,1,11,12,4,5,4,2019,7
14439,0,58,0,4,5,4,2019,8
14440,1,55,9,1,5,4,2019,9
14441,1,23,12,4,5,4,2019,9
14442,1,81,12,4,5,4,2019,10
14443,1,19,1,4,5,4,2019,10
14444,1,1,8,4,5,4,2019,10
14445,1,12,12,4,5,4,2019,11
14446,1,8,0,4,5,4,2019,12
14447,1,22,0,4,5,4,2019,12
14448,1,22,9,1,5,4,2019,12
14449,1,67,0,4,5,4,2019,12
14450,1,73,1,4,5,4,2019,13
14451,1,12,12,4,5,4,2019,15
14452,1,45,9,1,5,4,2019,15
14453,1,12,12,4,5,4,2019,15
14454,1,79,1,4,5,4,2019,16
14455,1,50,0,4,5,4,2019,16
14456,0,49,0,4,5,4,2019,16
14457,1,51,1,4,5,4,2019,19
14458,1,12,9,1,5,4,2019,22
14459,1,90,9,1,6,4,2019,0
14460,1,52,11,4,6,4,2019,1
14461,0,89,9,1,6,4,2019,1
14462,0,1,9,1,6,4,2019,7
14463,1,12,1,4,6,4,2019,8
14464,0,23,1,4,6,4,2019,8
14465,1,7,8,0,6,4,2019,9
14466,1,37,12,0,6,4,2019,9
14467,1,23,9,1,6,4,2019,9
14468,1,64,9,1,6,4,2019,10
14469,1,56,12,4,6,4,2019,10
14470,1,11,1,4,6,4,2019,11
14471,1,7,12,4,6,4,2019,12
14472,1,40,9,1,6,4,2019,12
14473,0,73,1,4,6,4,2019,14
14474,1,58,0,4,6,4,2019,15
14475,1,78,12,0,6,4,2019,17
14476,1,12,0,0,6,4,2019,17
14477,1,10,1,0,6,4,2019,17
14478,1,49,0,0,6,4,2019,18
14479,1,10,8,4,6,4,2019,18
14480,1,57,12,0,6,4,2019,18
14481,1,75,0,0,6,4,2019,19
14482,1,42,9,1,6,4,2019,19
14483,0,24,1,4,6,4,2019,21
14484,1,50,8,0,6,4,2019,21
14485,1,31,0,4,6,4,2019,21
14486,0,39,1,4,0,4,2019,1
14487,1,78,0,4,0,4,2019,2
14488,1,31,0,4,0,4,2019,5
14489,1,7,9,1,0,4,2019,6
14490,1,40,0,0,0,4,2019,7
14491,1,83,1,4,0,4,2019,7
14492,1,78,0,4,0,4,2019,7
14493,1,37,0,4,0,4,2019,7
14494,1,13,0,0,0,4,2019,8
14495,1,12,9,1,0,4,2019,8
14496,1,9,12,4,0,4,2019,9
14497,1,48,11,4,0,4,2019,9
14498,1,45,12,4,0,4,2019,9
14499,1,1,0,4,0,4,2019,10
14500,0,60,12,4,0,4,2019,11
14501,1,47,0,4,0,4,2019,12
14502,1,66,0,4,0,4,2019,13
14503,1,92,0,4,0,4,2019,13
14504,1,69,12,4,0,4,2019,14
14505,1,73,12,4,0,4,2019,15
14506,0,45,1,4,0,4,2019,15
14507,1,78,0,4,0,4,2019,15
14508,0,24,9,1,0,4,2019,16
14509,1,78,0,4,0,4,2019,16
14510,1,58,12,4,0,4,2019,17
14511,0,49,1,4,0,4,2019,18
14512,1,88,8,4,0,4,2019,18
14513,0,85,0,4,0,4,2019,18
14514,1,92,0,4,0,4,2019,18
14515,1,73,12,0,0,4,2019,19
14516,1,51,1,4,0,4,2019,19
14517,1,75,0,4,0,4,2019,20
14518,1,58,8,4,0,4,2019,21
14519,1,67,0,4,0,4,2019,21
14520,1,1,1,4,0,4,2019,22
14521,1,49,12,4,0,4,2019,23
14522,1,50,0,4,1,4,2019,7
14523,1,47,1,4,1,4,2019,7
14524,1,22,12,4,1,4,2019,7
14525,1,69,12,4,1,4,2019,8
14526,1,22,9,1,1,4,2019,8
14527,0,74,9,1,1,4,2019,8
14528,1,23,0,4,1,4,2019,8
14529,1,78,1,4,1,4,2019,9
14530,1,39,1,4,1,4,2019,9
14531,1,81,12,4,1,4,2019,9
14532,1,49,9,1,1,4,2019,9
14533,0,23,0,4,1,4,2019,10
14534,1,51,12,4,1,4,2019,11
14535,1,31,1,4,1,4,2019,11
14536,0,13,0,4,1,4,2019,12
14537,1,49,12,4,1,4,2019,12
14538,1,39,9,1,1,4,2019,12
14539,1,12,1,4,1,4,2019,13
14540,0,92,1,4,1,4,2019,13
14541,1,37,12,4,1,4,2019,14
14542,0,8,12,4,1,4,2019,14
14543,1,58,9,1,1,4,2019,15
14544,1,45,0,4,1,4,2019,15
14545,1,54,0,4,1,4,2019,15
14546,1,78,8,4,1,4,2019,15
14547,0,63,3,4,1,4,2019,15
14548,1,31,12,4,1,4,2019,16
14549,1,14,0,4,1,4,2019,16
14550,0,12,11,4,1,4,2019,16
14551,0,20,10,4,1,4,2019,16
14552,1,69,0,4,1,4,2019,17
14553,0,7,0,4,1,4,2019,17
14554,1,46,0,4,1,4,2019,17
14555,1,85,0,4,1,4,2019,17
14556,1,34,12,4,1,4,2019,18
14557,1,78,9,1,1,4,2019,18
14558,1,78,12,4,1,4,2019,18
14559,1,7,9,1,1,4,2019,18
14560,1,45,12,4,1,4,2019,23
14561,1,83,0,4,2,4,2019,7
14562,1,1,1,4,2,4,2019,7
14563,1,12,0,4,2,4,2019,7
14564,0,34,9,1,2,4,2019,8
14565,1,75,12,4,2,4,2019,8
14566,1,12,0,4,2,4,2019,8
14567,1,12,1,4,2,4,2019,8
14568,1,12,9,1,2,4,2019,8
14569,1,49,12,4,2,4,2019,9
14570,1,83,12,4,2,4,2019,9
14571,1,34,9,1,2,4,2019,9
14572,1,34,0,4,2,4,2019,9
14573,1,1,12,4,2,4,2019,10
14574,1,85,9,1,2,4,2019,10
14575,1,78,0,4,2,4,2019,10
14576,1,50,0,4,2,4,2019,11
14577,1,45,9,1,2,4,2019,12
14578,1,31,9,1,2,4,2019,12
14579,1,42,9,1,2,4,2019,12
14580,1,24,12,4,2,4,2019,12
14581,1,85,9,1,2,4,2019,12
14582,0,42,0,4,2,4,2019,12
14583,1,49,1,4,2,4,2019,13
14584,1,23,9,1,2,4,2019,13
14585,1,58,9,1,2,4,2019,13
14586,1,12,12,4,2,4,2019,14
14587,1,13,9,1,2,4,2019,14
14588,0,49,10,4,2,4,2019,15
14589,1,46,0,4,2,4,2019,16
14590,1,46,0,4,2,4,2019,17
14591,1,81,12,4,2,4,2019,18
14592,0,12,9,1,2,4,2019,18
14593,1,12,9,1,2,4,2019,19
14594,1,1,0,4,2,4,2019,19
14595,1,49,12,4,2,4,2019,20
14596,1,12,0,1,2,4,2019,20
14597,1,79,9,1,2,4,2019,21
14598,1,63,0,4,2,4,2019,21
14599,1,45,12,4,2,4,2019,21
14600,1,43,8,4,2,4,2019,21
14601,1,12,12,4,2,4,2019,0
14602,1,12,0,4,3,4,2019,7
14603,1,46,12,4,3,4,2019,7
14604,1,12,1,4,3,4,2019,7
14605,1,12,12,4,3,4,2019,7
14606,1,31,0,4,3,4,2019,8
14607,1,39,9,1,3,4,2019,8
14608,1,25,9,1,3,4,2019,8
14609,1,8,11,4,3,4,2019,9
14610,1,90,1,0,3,4,2019,9
14611,1,42,0,4,3,4,2019,9
14612,1,90,0,4,3,4,2019,10
14613,1,50,12,4,3,4,2019,10
14614,1,51,9,1,3,4,2019,11
14615,1,58,12,4,3,4,2019,11
14616,1,8,9,1,3,4,2019,12
14617,0,13,0,4,3,4,2019,12
14618,1,90,0,4,3,4,2019,13
14619,1,90,9,1,3,4,2019,13
14620,0,58,12,4,3,4,2019,14
14621,1,58,9,1,3,4,2019,14
14622,1,12,12,4,3,4,2019,14
14623,0,49,1,4,3,4,2019,14
14624,1,31,0,4,3,4,2019,16
14625,1,84,9,1,3,4,2019,16
14626,1,35,9,1,3,4,2019,17
14627,0,80,12,4,3,4,2019,18
14628,1,12,9,1,3,4,2019,18
14629,1,40,12,4,3,4,2019,19
14630,1,12,8,4,3,4,2019,19
14631,1,75,9,1,3,4,2019,21
14632,1,39,1,4,3,4,2019,23
14633,1,47,9,1,4,4,2019,0
14634,1,47,1,4,4,4,2019,0
14635,0,58,10,4,4,4,2019,6
14636,1,42,0,0,4,4,2019,7
14637,1,45,12,4,4,4,2019,7
14638,0,31,0,0,4,4,2019,7
14639,1,35,12,0,4,4,2019,7
14640,1,25,0,0,4,4,2019,8
14641,1,51,12,0,4,4,2019,8
14642,1,22,9,1,4,4,2019,8
14643,0,69,15,0,4,4,2019,8
14644,1,85,1,0,4,4,2019,8
14645,1,34,0,0,4,4,2019,8
14646,1,12,12,0,4,4,2019,9
14647,1,78,12,0,4,4,2019,9
14648,1,13,12,0,4,4,2019,10
14649,1,81,12,0,4,4,2019,11
14650,1,39,0,0,4,4,2019,11
14651,1,23,1,0,4,4,2019,11
14652,1,9,1,0,4,4,2019,12
14653,1,78,9,1,4,4,2019,12
14654,1,78,12,0,4,4,2019,12
14655,1,12,9,1,4,4,2019,12
14656,1,13,1,0,4,4,2019,12
14657,0,85,1,0,4,4,2019,12
14658,1,87,1,0,4,4,2019,12
14659,1,12,9,1,4,4,2019,12
14660,1,24,1,0,4,4,2019,13
14661,1,75,0,4,4,4,2019,14
14662,1,49,0,0,4,4,2019,14
14663,1,32,13,1,4,4,2019,15
14664,1,22,12,4,4,4,2019,15
14665,0,84,11,4,4,4,2019,15
14666,1,57,0,4,4,4,2019,15
14667,1,13,1,4,4,4,2019,16
14668,1,81,9,1,4,4,2019,16
14669,1,1,9,1,4,4,2019,17
14670,0,12,2,4,4,4,2019,17
14671,1,12,12,4,4,4,2019,17
14672,1,50,0,4,4,4,2019,20
14673,1,31,0,4,4,4,2019,20
14674,1,75,8,0,4,4,2019,23
14675,1,87,4,0,4,4,2019,23
14676,0,78,12,0,5,4,2019,7
14677,1,49,12,0,5,4,2019,8
14678,1,46,0,0,5,4,2019,8
14679,1,12,0,4,5,4,2019,9
14680,1,23,1,4,5,4,2019,9
14681,1,58,9,1,5,4,2019,9
14682,1,55,0,4,5,4,2019,9
14683,1,12,9,1,5,4,2019,9
14684,1,58,9,1,5,4,2019,9
14685,1,57,9,1,5,4,2019,10
14686,1,47,12,4,5,4,2019,12
14687,1,85,9,1,5,4,2019,12
14688,1,39,9,1,5,4,2019,12
14689,0,34,3,4,5,4,2019,13
14690,1,49,0,4,5,4,2019,13
14691,1,42,0,4,5,4,2019,13
14692,1,45,0,4,5,4,2019,14
14693,0,1,12,4,5,4,2019,14
14694,1,4,0,4,5,4,2019,14
14695,1,40,12,0,5,4,2019,14
14696,1,12,0,4,5,4,2019,15
14697,1,16,0,4,5,4,2019,15
14698,1,39,0,4,5,4,2019,15
14699,1,12,9,1,5,4,2019,16
14700,1,2,12,4,5,4,2019,16
14701,1,55,9,1,5,4,2019,17
14702,1,34,9,1,5,4,2019,17
14703,1,23,12,4,5,4,2019,18
14704,1,84,9,1,5,4,2019,22
14705,0,39,12,4,6,4,2019,1
14706,1,58,12,4,6,4,2019,8
14707,1,58,9,1,6,4,2019,12
14708,1,66,12,4,6,4,2019,12
14709,1,78,0,4,6,4,2019,13
14710,1,42,0,4,6,4,2019,13
14711,1,12,1,4,6,4,2019,15
14712,1,9,9,1,6,4,2019,16
14713,0,39,12,4,6,4,2019,16
14714,1,1,9,1,6,4,2019,16
14715,1,58,12,4,6,4,2019,16
14716,1,34,0,4,6,4,2019,17
14717,0,31,3,4,6,4,2019,17
14718,1,81,12,0,6,4,2019,17
14719,0,58,1,4,6,4,2019,19
14720,1,12,9,1,6,4,2019,19
14721,1,7,0,4,6,4,2019,19
14722,1,31,12,4,6,4,2019,20
14723,1,49,9,1,6,4,2019,21
14724,1,23,0,4,6,4,2019,22
14725,0,50,0,4,6,4,2019,22
14726,1,67,0,4,0,4,2019,5
14727,1,12,0,4,0,4,2019,7
14728,1,13,0,4,0,4,2019,7
14729,1,24,11,4,0,4,2019,7
14730,0,11,0,4,0,4,2019,7
14731,0,1,0,4,0,4,2019,8
14732,1,65,0,4,0,4,2019,8
14733,1,58,9,1,0,4,2019,9
14734,1,58,0,4,0,4,2019,9
14735,1,87,1,4,0,4,2019,9
14736,1,22,0,4,0,4,2019,10
14737,1,24,1,4,0,4,2019,10
14738,1,42,9,1,0,4,2019,10
